label,tempo,time_signature,key,loudness
rock,95.543,1,11,-16.487
cantonese pop,169.898,4,4,-12.175
classic country,96.616,4,1,-16.508
soft rock,97.065,1,9,-15.02
soft rock,206.941,7,11,-9.79
country gospel,95.264,4,0,-13.323
latin jazz,195.995,7,7,-8.034
early music,123.784,3,7,-17.271
hardcore punk,207.238,4,10,-13.77
space age pop,112.911,1,3,-16.797
bass music,152.34,4,6,-7.765
louisiana blues,113.445,4,2,-10.333
hip hop,98.927,4,11,-3.528
disco,118.834,4,9,-9.159
ballad,117.674,5,7,-5.362
blues-rock,124.996,4,5,-8.235
hip house,160.017,4,9,-9.015
progressive house,127.995,4,10,-5.988
dream pop,101.306,3,7,-10.775
soft rock,164.359,4,0,-8.351
post-grunge,120.944,4,9,-2.694
fusion,150.867,4,4,-14.037
hardcore punk,130.164,5,1,-5.681
electronic,70.296,4,0,-17.977
country gospel,130.72,4,10,-9.636
lullaby,190.605,1,7,-7.812
pop rock,93.908,4,7,-3.869
hard rock,157.614,4,4,-7.465
latin pop,92.686,4,9,-7.392
latin jazz,82.763,3,10,-12.183
dance pop,130.008,4,3,-6.704
alternative metal,91.371,4,0,-12.527
italian disco,144.076,4,9,-12.797
irish folk,176.945,1,7,-14.094
latin pop,121.878,1,0,-8.972
cantonese pop,91.999,4,4,-13.632
hip hop,92.783,4,10,-13.173
stoner rock,148.363,4,11,-4.935
country gospel,121.162,1,9,-10.182
ccm,99.309,4,10,-12.228
rare groove,136.492,4,7,-10.959
speed metal,206.936,4,4,-5.131
ccm,131.634,4,4,-13.943
vocal jazz,120.716,4,7,-13.269
neo soul,103.465,3,0,-7.076
chicago soul,93.847,4,10,-8.701
salsa,161.345,4,5,-7.196
rap,94.918,4,10,-6.176
post-grunge,151.746,1,6,-6.765
chanson francaise,101.375,3,2,-7.929
chicago blues,140.144,1,9,-15.08
free improvisation,80.002,1,10,-24.19
cumbia,88.505,3,9,-7.364
blue-eyed soul,90.703,3,2,-8.03
texas blues,148.627,3,7,-11.832
hip hop,200.265,4,1,-7.481
gangster rap,130.421,5,5,-7.545
post-grunge,155.524,4,0,-4.399
post-grunge,91.231,4,9,-5.134
honky tonk,37.965,4,11,-8.473
brill building pop,161.47,4,0,-6.244
texas blues,87.056,1,1,-15.852
blues,84.157,4,4,-5.812
guitar,98.401,1,9,-21.056
hardcore punk,202.65,4,1,-5.665
new beat,119.955,4,1,-5.671
blues,101.111,5,5,-10.111
rock 'n roll,123.381,4,2,-8.643
hardstyle,142.972,4,8,-3.633
latin jazz,151.391,4,2,-12.321
classic country,107.718,4,0,-15.971
dirty rap,112.962,4,0,-8.536
los angeles,37.42,1,2,-20.274
country gospel,152.606,3,2,-14.492
pop punk,167.011,4,7,-5.72
irish folk,120.083,4,1,-14.28
latin jazz,122.985,1,5,-5.132
gospel,108.049,1,11,-14.043
latin jazz,213.718,5,1,-9.428
experimental rock,134.258,4,7,-14.399
classical,127.949,1,4,-28.547
delta blues,101.308,1,4,-13.008
country gospel,100.327,3,0,-15.315
blues-rock,177.362,4,8,-5.212
freakbeat,96.177,3,0,-7.03
hip hop,80.891,7,7,-5.132
dancehall,159.798,4,0,-5.758
blues,104.503,4,9,-8.899
goregrind,105.019,4,11,-6.014
country gospel,145.907,4,2,-9.456
reggae,147.436,4,2,-10.837
louisiana blues,156.803,1,10,-15.572
alternative hip hop,129.993,4,11,-7.64
blue-eyed soul,126.513,4,2,-8.105
symphony,162.487,4,7,-25.369
heavy metal,134.819,4,9,-14.612
chanson,116.086,1,3,-10.32
alternative dance,128.006,4,11,-2.846
power pop,122.002,4,5,-7.603
irish folk,67.76,3,7,-19.195
skate punk,103.54,4,7,-14.089
hard rock,140.172,4,5,-7.196
pop rock,118.427,4,9,-12.086
smooth jazz,130.221,3,4,-10.7
irish folk,122.425,5,0,-9.148
chicago house,240.5,3,1,-12.369
zydeco,201.578,4,7,-12.141
rock 'n roll,116.01,3,10,-7.401
stoner metal,156.179,4,4,-7.24
piano blues,106.565,4,0,-6.627
hip house,92.046,4,1,-15.759
dirty rap,116.638,4,11,-5.988
tech house,125.584,4,7,-11.106
meditation,163.12,4,0,-11.568
hard rock,126.418,4,8,-6.558
stand-up comedy,105.395,1,5,-15.233
delta blues,85.981,4,2,-16.037
post-hardcore,147.745,4,7,-4.495
country blues,141.185,4,2,-17.186
zydeco,118.704,4,9,-14.264
french pop,101.954,1,7,-14.855
dance pop,95.138,4,4,-10.728
dance pop,139.99,4,8,-3.924
ost,141.946,4,4,-10.372
delta blues,131.0,4,3,-11.975
blues,128.646,5,8,-6.979
glam rock,71.229,3,11,-9.965
soft rock,91.302,4,5,-9.413
pop folk,116.828,3,2,-9.406
chill-out,179.547,1,3,-16.864
tech house,124.023,3,7,-9.846
instrumental pop,118.719,4,5,-11.088
ccm,94.315,5,2,-10.602
bossa nova,107.965,4,1,-16.246
mariachi,123.335,3,4,-6.641
blues-rock,177.098,4,9,-8.039
piano rock,136.82,4,9,-6.294
club,124.05,4,11,-4.577
ska,116.957,3,5,-6.399
blues-rock,114.831,4,5,-9.817
hardcore punk,193.361,4,2,-6.439
brazilian pop music,145.099,7,5,-25.63
dancehall,92.01,4,11,-13.229
gangster rap,148.877,4,6,-5.81
glam metal,149.01,4,11,-12.159
downtempo,138.387,3,5,0.566
chanson,104.0,4,8,-5.106
pop punk,155.038,4,4,-3.214
melodic death metal,223.323,7,1,-5.623
trip hop,135.111,4,5,-10.616
alternative hip hop,144.038,4,2,-5.675
trance,150.655,1,1,-17.51
blues-rock,121.218,4,7,-12.963
country rock,121.371,4,5,-13.941
classic country,81.829,4,2,-17.123
blues-rock,140.97,1,1,-12.903
blues,95.434,1,5,-11.726
kraut rock,146.036,4,0,-10.644
crunk,87.033,4,7,-5.29
rap metal,178.339,5,7,-3.145
teen pop,182.153,1,5,-9.335
honky tonk,138.471,4,7,-9.909
stoner rock,237.831,4,7,-4.462
disco house,107.466,4,0,-9.884
lovers rock,165.898,4,9,-10.003
samba,111.199,3,5,-12.55
quiet storm,118.023,4,6,-10.007
opera,59.863,5,10,-25.677
dancehall,101.214,4,2,-6.504
dancehall,146.474,4,1,-17.422
soundtrack,69.986,1,1,-26.128
blues-rock,120.032,4,2,-5.521
blues-rock,167.553,4,3,-12.727
latin jazz,121.971,3,5,-18.006
gangster rap,92.649,4,6,-3.084
hip hop,151.051,4,8,-5.755
blues,130.99,1,4,-13.129
happy hardcore,111.004,7,0,-18.682
ragtime,166.925,4,5,-4.959
chanson francaise,83.574,7,0,-18.463
roots reggae,137.746,4,5,-6.46
indietronica,140.247,4,0,-4.952
soft rock,110.1,4,3,-7.186
hip hop,94.997,4,6,-6.736
bluegrass,106.218,4,5,-11.197
nu jazz,152.077,5,0,-10.03
ccm,150.049,4,8,-10.925
country,131.074,4,0,-6.94
german pop,189.997,4,2,-12.374
flamenco,85.472,4,6,-16.465
new age,124.942,4,9,-8.226
modern rock,137.951,3,11,-6.446
lullaby,74.619,1,11,-10.348
chicago soul,89.157,4,4,-7.8
comedy,87.392,1,7,-12.884
salsa,125.028,4,5,-8.192
hip hop,90.473,4,7,-3.949
salsa,112.566,4,1,-25.499
honky tonk,76.907,4,9,-13.18
folktronica,124.754,4,1,-14.129
black metal,127.585,4,5,-5.298
chalga,100.244,1,6,-5.823
jazz funk,133.369,4,2,-20.678
jungle music,127.188,1,7,-10.164
electronica,150.082,4,2,-7.652
roots reggae,162.009,4,1,-15.011
opera,109.257,4,9,-22.417
latin jazz,142.198,1,5,-12.272
gabba,201.532,5,2,-10.608
rap,98.299,4,3,-5.587
experimental rock,184.283,4,6,-8.096
dance pop,150.014,4,7,-8.67
flamenco,132.053,3,2,-30.478
ccm,79.744,4,7,-10.851
folk metal,174.108,3,1,-9.163
early music,69.489,1,5,-19.572
power pop,130.031,4,0,-4.92
tech house,127.873,4,1,-5.929
pop rock,140.0,3,5,-9.55
reggae,83.712,7,5,-11.675
easy listening,85.774,1,0,-27.011
glam rock,149.435,1,1,-8.903
freestyle,97.243,4,11,-14.022
blues-rock,128.713,4,10,-9.508
grunge,96.941,4,8,-4.994
bachata,90.681,1,9,-3.723
classic country,185.583,4,2,-12.957
country rock,179.311,1,9,-8.601
blues-rock,112.053,4,7,-11.187
ccm,104.52,4,5,-9.579
freestyle,129.909,4,7,-6.404
tech house,83.497,3,4,-7.512
choro,179.803,4,5,-15.189
dance pop,109.991,4,9,-7.367
british blues,184.456,4,2,-4.813
smooth jazz,101.006,4,4,-6.947
hip hop,196.04,3,2,-3.909
latin jazz,141.508,4,2,-10.841
nu metal,104.972,4,4,-6.407
rock,131.4,4,10,-15.901
meditation,90.556,1,7,-15.782
cabaret,121.797,5,5,-6.455
salsa,107.021,3,5,-9.341
opera,60.856,4,1,-15.469
video game music,93.104,4,10,-8.967
post-hardcore,182.977,4,7,-2.87
instrumental pop,107.405,3,10,-13.921
math-core,121.549,4,11,-6.1
blues-rock,131.198,1,0,-13.454
dancehall,151.255,1,10,-23.202
country rock,123.261,5,9,-8.491
hip hop,171.924,4,2,-7.173
alternative metal,145.717,4,8,-7.015
soundtrack,67.458,4,4,-11.145
chicago soul,90.089,7,10,-8.671
funk,111.852,4,8,-14.849
space age pop,47.891,4,7,-32.874
southern gospel,117.492,3,7,-12.256
irish folk,140.09,4,0,-10.181
glam metal,120.366,4,0,-13.716
chanson,122.826,1,2,-8.669
jazz,118.183,1,6,-17.165
dance pop,206.376,4,11,-5.224
hip hop,111.253,1,1,-5.914
video game music,0.0,1,1,-14.707
chicago soul,180.054,4,8,-9.9
country gospel,91.632,4,6,-14.547
math rock,66.275,4,9,-12.748
stand-up comedy,89.093,4,3,-16.886
jazz fusion,84.623,5,5,-6.538
alternative rock,114.95,4,8,-5.75
easy listening,149.682,3,5,-16.021
dance pop,119.969,4,11,-4.704
dub,93.317,4,11,-6.969
dance pop,117.949,4,9,-8.326
roots reggae,160.655,1,4,-6.335
chinese music,131.981,4,1,-5.445
sympho black metal,160.102,4,10,-4.386
irish folk,91.973,4,7,-8.192
ranchera,101.438,1,9,-8.622
chanson,126.0,4,2,-8.069
grindcore,127.151,4,8,-8.416
zouk,114.786,4,6,-6.6
hip hop,90.216,4,9,-2.979
dance pop,137.549,1,11,-5.959
meditation,134.496,1,5,-25.163
charanga,121.423,1,2,-9.412
gypsy jazz,182.261,4,2,-16.301
soukous,92.979,4,7,-5.297
power pop,156.645,4,0,-4.94
samba,108.998,4,2,-18.981
alternative dance,109.205,4,0,-9.944
jump blues,157.875,4,9,-9.107
tech house,137.903,4,3,-9.652
ranchera,45.683,4,4,-9.15
swedish,85.762,4,4,-19.777
merengue,136.7,4,9,-3.628
show tunes,76.738,4,4,-25.604
rap,142.729,4,2,-7.932
goregrind,120.206,1,0,-4.367
twee pop,220.181,4,10,-5.241
hip hop,108.013,4,1,-6.601
electro,161.919,7,9,-7.662
western swing,89.803,4,9,-11.87
pop rock,98.185,4,2,-10.41
banda,106.783,1,7,-12.418
soukous,123.157,4,4,-6.649
experimental rock,231.089,3,9,-8.943
experimental rock,118.657,4,9,-10.905
ccm,72.777,4,0,-26.383
jangle pop,153.833,1,2,-13.692
hyphy,86.612,7,10,-8.634
rock,141.223,4,6,-6.182
lullaby,121.733,1,2,-5.617
gangster rap,157.696,4,8,-4.592
blues-rock,132.636,4,9,-15.713
roots rock,139.469,3,9,-11.992
tango,170.732,4,7,-5.433
new wave,141.004,4,0,-13.083
hip hop,60.276,1,11,-12.352
christian rock,171.693,4,5,-5.316
power pop,95.385,1,10,-14.966
alternative metal,98.388,7,0,-16.853
art rock,154.244,4,5,-10.782
lovers rock,163.921,4,11,-7.278
pop folk,87.006,4,1,-6.224
heavy metal,116.815,4,8,-6.694
meditation,89.607,4,8,-3.842
hardcore punk,161.071,4,4,-6.393
chanson,81.689,4,1,-7.633
indie rock,99.752,4,2,-10.592
rap,69.573,3,6,-6.125
disco,147.932,4,4,-8.098
soul jazz,65.019,1,2,-17.169
turnablism,92.974,4,7,-10.03
exotica,125.802,4,5,-7.057
soft rock,119.057,4,11,-5.02
grunge,196.022,4,8,-10.67
electronica,196.429,4,5,-6.996
sadcore,118.454,4,7,-14.832
western swing,123.401,5,11,-12.712
soul jazz,107.371,3,10,-8.858
sludge metal,175.781,4,10,-5.682
heavy metal,195.317,1,9,-4.063
flamenco,91.479,7,7,-9.07
gangster rap,187.958,4,4,-5.827
power pop,133.125,4,7,-4.23
deathrock,140.052,4,9,-6.066
smooth jazz,105.882,7,9,-13.896
sludge metal,162.019,1,0,-6.013
honky tonk,87.192,3,4,-16.692
instrumental rock,169.654,4,3,-7.949
blues-rock,110.924,3,2,-8.701
urban,123.69,4,6,-7.549
hip hop,189.294,4,8,-6.798
gypsy jazz,122.13,4,9,-7.417
country rock,85.538,1,4,-10.444
orchestra,53.713,1,10,-18.339
ccm,129.953,4,9,-23.637
straight edge,160.589,3,7,-2.525
irish folk,35.604,4,1,-21.085
delta blues,92.32,3,4,-14.845
ska,118.776,4,10,-4.695
meditation,138.021,4,5,-13.25
country rock,118.198,4,3,-12.923
reggaeton,91.988,4,9,-6.331
reggae,90.59,5,8,-15.845
tech house,134.033,4,0,-8.213
glam rock,131.568,4,9,-5.308
gangster rap,170.029,4,7,-10.882
flamenco,110.361,1,6,-13.486
chanson,139.315,3,10,-11.667
greek,154.099,1,5,-15.279
new wave,203.944,3,9,-8.331
cantonese pop,147.97,4,7,-2.572
country rock,175.945,4,7,-3.471
cantonese pop,84.977,4,5,-7.759
dance pop,94.987,4,5,-6.146
rockabilly,125.217,4,2,-15.344
southern gospel,129.956,4,10,-12.911
soundtrack,64.798,1,9,-15.993
religious music,97.519,4,0,-21.623
delta blues,107.601,1,0,-10.426
dubstep,156.616,4,7,-8.007
country rock,95.389,3,7,-19.002
dance rock,97.036,4,5,-9.356
space age pop,124.508,4,0,-21.437
honky tonk,78.902,3,0,-32.887
hip house,114.169,1,9,-15.787
rock,109.857,4,3,-15.456
hip hop,184.15,4,10,-3.952
rumba,178.471,1,7,-11.961
latin jazz,127.749,4,5,-11.876
ccm,122.015,4,9,-5.564
samba,103.177,3,4,-13.935
pop,164.049,4,6,-6.247
tango,99.352,3,2,-15.716
soft rock,156.107,4,2,-7.546
east coast hip hop,104.013,5,5,-5.928
blues-rock,101.139,4,9,-6.859
alternative metal,114.638,1,7,-3.988
orchestra,95.234,3,0,-17.73
chanson francaise,143.061,1,5,-7.929
modern rock,119.991,4,1,-6.005
post-grunge,121.983,4,4,-6.413
grindcore,138.207,1,8,-2.541
folk rock,158.429,3,7,-13.247
gangster rap,130.103,4,1,-10.069
orchestra,167.832,4,2,-13.382
hard rock,87.679,4,2,-11.44
cantonese pop,72.882,4,0,-12.034
salsa,128.444,1,0,-7.818
melodic trance,127.985,4,11,-7.342
hard house,117.858,1,1,-10.886
modern rock,168.027,4,5,-10.962
glam rock,154.038,4,9,-10.906
dance pop,140.017,1,0,-7.597
brazilian pop music,110.411,4,2,-10.449
irish folk,102.649,3,10,-18.184
gangster rap,180.253,4,4,-11.594
blues-rock,176.121,4,11,-11.954
hip hop,114.072,5,11,-6.08
delta blues,99.701,1,2,-13.158
hip hop,125.228,5,0,-10.796
bass music,111.67,3,1,-6.192
grunge,131.642,3,0,-6.591
dancehall,168.121,4,11,-9.118
classic country,202.358,4,11,-9.838
progressive house,131.909,4,8,-4.554
honky tonk,115.304,4,7,-11.084
alternative metal,130.867,4,0,-3.955
tejano,101.947,4,10,-4.8
soft rock,136.32,4,3,-11.341
gangster rap,74.697,3,8,-4.762
breakbeat,87.327,3,6,-6.715
celtic fusion,96.683,1,7,-18.969
ska,161.176,1,0,-10.768
latin jazz,198.855,7,2,-7.151
alternative rock,133.3,5,5,-8.485
latin pop,115.616,4,6,-6.856
roots rock,141.872,1,7,-8.761
pop rock,128.646,4,9,-10.826
texas blues,102.785,4,8,-13.19
turnablism,146.976,4,7,-8.202
rock steady,145.333,5,11,-21.969
neo soul,117.495,4,11,-15.606
honky tonk,102.151,5,1,-11.863
chanson,91.302,1,9,-17.944
folk rock,151.123,4,8,-7.749
irish folk,170.61,4,2,-14.466
hard house,131.525,1,6,-25.822
chill-out,137.614,3,6,-6.137
humppa,116.298,4,5,-7.337
chicago blues,150.59,4,9,-15.647
dance rock,151.741,4,5,-8.961
chill-out,102.006,4,0,-13.949
blues-rock,132.159,4,7,-7.792
salsa,167.677,4,0,-8.04
latin jazz,93.373,4,6,-9.183
hip hop,200.114,3,5,-5.721
flamenco,115.584,4,8,-7.008
ccm,137.113,5,0,-13.538
dance pop,121.884,4,2,-7.863
black metal,90.438,3,10,-4.747
alternative dance,118.241,4,11,-10.498
soul jazz,109.474,4,10,-11.799
stand-up comedy,58.47,4,7,-12.33
world beat,122.148,5,0,-26.514
hard house,147.0,4,11,-7.956
hard trance,140.026,4,0,-11.018
ccm,108.895,4,5,-10.644
chinese music,111.28,3,3,-12.382
hip hop,91.099,4,1,-7.663
musette,125.163,4,4,-8.511
roots reggae,143.854,4,4,-6.295
pop folk,127.814,4,11,-8.145
europop,131.991,4,0,-3.33
bossa nova,182.672,4,2,-15.872
cabaret,48.385,4,7,-16.176
blues-rock,89.984,4,2,-5.804
chanson,117.665,1,2,-15.167
flamenco,146.64,4,9,-3.853
latin jazz,182.393,4,10,-20.767
irish folk,91.691,4,2,-12.686
orchestra,84.818,4,5,-11.658
ccm,101.998,3,3,-11.051
piano blues,113.838,3,9,-15.029
singer-songwriter,92.761,4,5,-7.041
bhangra,105.026,4,7,-7.403
folk,90.463,3,2,-13.505
vallenato,106.361,3,4,-6.359
neue deutsche welle,162.006,4,0,-7.066
zydeco,162.016,4,9,-5.521
singer-songwriter,142.968,4,9,-6.923
power pop,96.261,7,0,-12.532
ghetto tech,160.05,4,7,-6.776
viking metal,149.234,4,0,-6.342
power metal,174.395,4,7,-11.429
ccm,110.123,4,9,-9.947
vocal house,89.481,4,2,-5.415
pop rock,128.48,1,5,-11.947
technical death metal,123.033,4,7,-2.818
jazz rap,95.192,4,10,-8.089
pop rock,89.095,4,4,-15.309
grindcore,93.507,1,0,-6.035
blues-rock,86.104,1,1,-7.048
dubstep,142.212,4,6,-7.8
ghetto tech,154.995,4,7,-1.827
pop rock,63.087,4,0,-15.279
grunge,137.937,4,7,-10.847
teen pop,95.103,4,10,-4.964
dance pop,123.755,4,11,-9.272
free improvisation,61.305,5,1,-13.278
new romantic,145.941,4,1,-5.048
dubstep,119.901,4,1,-16.691
blues-rock,134.804,1,2,-9.947
twee pop,122.015,4,2,-7.192
folk rock,93.292,3,0,-9.124
country gospel,95.866,4,5,-10.047
europop,137.953,4,5,-3.653
urban,230.041,3,8,-4.996
alternative country,79.606,1,5,-14.32
melbourne,121.739,4,9,-10.6
hard rock,108.634,4,7,-6.766
blues-rock,131.564,4,2,-8.885
tango,98.987,1,9,-12.7
progressive house,180.009,4,11,-9.457
ccm,127.969,4,11,-6.103
mariachi,103.02,1,5,-7.658
hip hop,98.011,4,11,-9.248
post-hardcore,125.604,4,0,-11.607
folk-pop,82.124,7,10,-11.574
jazz funk,88.49,4,9,-22.083
chamber pop,65.941,4,2,-12.397
ccm,90.854,3,0,-17.424
neofolk,140.003,4,11,-10.38
pop rap,150.003,4,11,-6.229
ragtime,158.569,1,7,-25.342
free music,74.481,1,4,-6.054
math rock,66.932,1,9,-12.663
chinese music,120.232,4,1,-12.015
blues-rock,77.806,7,3,-14.84
alternative rock,66.41,4,7,-9.272
garage rock,171.944,7,2,-11.996
jump blues,105.142,3,0,-14.8
roots reggae,105.027,4,9,-11.599
hip hop,152.343,4,11,-7.132
gangster rap,90.998,4,8,-11.672
celtic,39.899,4,0,-19.345
peace punk,94.0,4,11,-9.181
freakbeat,134.021,4,2,-9.877
salsa,54.192,1,9,-5.579
post-grunge,143.699,4,10,-6.348
jazz funk,137.465,1,10,-14.77
fusion,130.422,4,2,-12.948
soft rock,123.438,7,11,-8.852
musette,222.916,1,9,-7.115
hip hop,120.406,3,1,-6.513
texas blues,113.447,1,6,-17.293
classic country,114.805,4,0,-14.874
ccm,108.941,4,6,-5.267
country blues,124.894,4,0,-15.409
motown,117.362,4,11,-3.573
breakbeat,86.991,4,8,-7.016
pop rock,69.114,5,11,-12.948
art rock,219.569,4,0,-38.148
latin jazz,0.0,3,0,-29.106
los angeles,156.021,5,3,-11.443
ccm,110.828,3,4,-16.69
hip hop,100.44,4,10,-8.165
melodic hardcore,97.979,4,11,-5.997
pop rock,98.063,4,11,-12.908
country rock,90.719,1,0,-9.328
western swing,107.675,4,5,-15.812
latin jazz,106.187,4,1,-12.242
americana,108.013,3,4,-14.292
hip hop,94.653,4,1,-4.805
space age pop,96.474,1,2,-13.921
salsa,116.045,4,10,-14.02
blues-rock,140.496,1,7,-5.7
j pop,93.068,4,0,-9.423
tech house,126.019,4,10,-10.665
jazz funk,84.186,1,7,-5.121
future jazz,119.947,4,4,-7.736
vocal jazz,161.191,1,7,-24.424
salsa,118.656,1,9,-4.395
dancehall,75.017,4,6,-6.32
hip hop,168.0,4,10,-6.342
pop rock,190.01,4,7,-8.589
country rock,123.825,4,0,-11.441
rapcore,187.284,4,11,-7.347
dance pop,139.629,5,5,-5.426
flamenco,112.006,5,11,-8.794
deep house,124.05,4,0,-15.037
rock,120.72,4,10,-4.621
rumba,221.796,3,2,-7.742
trip hop,72.685,5,0,-11.088
j pop,109.601,4,2,-7.753
gangster rap,91.988,4,10,-5.464
oi,110.459,4,1,-2.644
dance pop,189.859,4,9,-10.893
chicago soul,106.507,4,11,-10.347
folk-pop,111.829,7,2,-9.316
classic rock,131.013,4,9,-9.053
rock,115.763,4,9,-8.889
death core,139.628,1,9,-10.62
new beat,106.307,4,2,-20.101
dance pop,174.059,4,0,-14.989
dance pop,109.253,1,7,-8.204
blues-rock,123.382,4,1,-5.564
progressive house,132.998,4,6,-6.4
hard rock,58.387,4,9,-12.157
latin,161.868,4,11,-5.676
folk rock,112.4,1,10,-23.086
glam metal,155.815,4,1,-13.842
ska punk,152.887,4,7,-7.427
roots reggae,155.827,4,4,-7.268
hip hop,95.932,4,1,-6.923
chicago soul,124.253,4,7,-9.979
dance pop,129.991,4,11,-5.558
chamber jazz,136.778,1,9,-22.404
german pop,110.156,4,2,-5.766
mambo,110.065,4,2,-9.315
celtic,120.039,1,11,-20.32
instrumental pop,83.461,3,7,-16.686
bass music,103.77,4,2,-10.983
rock 'n roll,152.462,4,4,-9.12
manouche,149.689,1,5,-9.878
shoegaze,116.257,4,9,-12.645
blues-rock,150.95,4,7,-11.212
pop folk,90.063,4,0,-8.189
reggae,101.786,4,11,-6.469
kraut rock,110.651,4,9,-12.269
ccm,132.106,4,9,-8.212
louisiana blues,187.874,3,11,-5.394
pop punk,178.518,4,9,-1.217
heavy metal,100.013,4,3,-4.301
progressive house,128.991,1,10,-8.933
alternative dance,215.349,3,7,-6.454
blues-rock,167.753,4,7,-10.634
urban folk,178.531,7,3,-6.281
blues-rock,84.87,4,1,-14.057
serialism,92.341,3,10,-20.226
alternative metal,143.881,4,5,-6.137
chinese music,103.995,4,0,-7.762
hip hop,100.078,4,11,-3.275
rock steady,183.513,4,2,-8.645
easy listening,91.517,4,7,-13.427
death core,133.994,4,7,-5.637
stoner metal,61.593,3,0,-6.076
irish folk,100.02,4,10,-13.63
new age,151.997,7,10,-17.793
irish folk,150.061,3,2,-7.625
soundtrack,244.268,4,2,-23.465
parody,134.828,3,8,-16.708
dance pop,120.212,4,2,-5.539
bubblegum pop,136.191,1,7,-5.601
grunge,100.404,4,10,-7.532
trip hop,121.47,4,2,-13.399
western swing,94.513,4,2,-11.947
melbourne,167.935,4,7,-5.896
breakbeat,87.527,4,4,-6.492
electronic,124.043,4,10,-9.857
progressive house,85.321,3,9,-4.28
jazz funk,89.88,4,11,-15.969
salsa,112.051,4,8,-7.754
electropop,84.639,1,3,-5.815
instrumental rock,157.996,3,9,-7.34
art rock,121.615,4,4,-13.035
funk,85.875,1,2,-16.453
pop rock,120.985,4,9,-6.574
ragtime,115.771,1,7,-17.59
pop rap,126.966,4,11,-10.441
stoner metal,89.296,5,0,-6.724
ballad,80.039,3,7,-11.102
neofolk,168.989,4,4,-12.147
country gospel,112.613,4,10,-8.504
country,107.669,4,1,-5.797
singer-songwriter,147.087,4,9,-12.512
blue-eyed soul,153.474,4,3,-8.077
power pop,88.132,4,6,-8.45
post-hardcore,163.604,4,2,-5.653
twee pop,126.294,4,11,-5.508
dance rock,131.059,4,5,-4.329
indie rock,186.44,3,0,-10.786
country rock,226.146,4,11,-15.419
charanga,119.693,4,2,-8.714
bossa nova,94.223,4,2,-17.722
experimental rock,164.216,4,9,-4.665
turnablism,73.531,4,0,-6.53
jazz blues,96.859,1,0,-17.876
irish folk,116.044,1,8,-19.769
pop rock,112.281,4,1,-11.708
country rock,138.311,4,3,-8.045
hip hop,137.835,1,10,-15.137
doom metal,101.994,4,7,-5.922
opera,88.04,3,9,-17.493
alternative metal,138.657,4,1,-5.234
ccm,152.017,4,1,-6.171
folk rock,128.578,4,2,-12.62
heavy metal,134.188,7,6,-3.891
alternative metal,149.998,3,5,-3.11
neo soul,208.832,3,8,-9.932
east coast blues,133.898,3,7,-4.123
western swing,130.752,3,7,-9.282
ccm,138.489,1,11,-16.174
progressive house,130.011,4,10,-10.252
chanson,105.395,3,7,-9.815
soul jazz,118.606,4,7,-12.93
chicago soul,113.837,4,0,-10.073
country gospel,153.909,3,7,-12.266
hard trance,130.103,4,7,-7.55
pop rap,118.175,4,9,-10.1
soul jazz,137.51,4,0,-15.466
southern gospel,138.257,4,0,-24.385
country rock,82.556,4,5,-17.944
post-grunge,162.909,4,9,-4.737
blue-eyed soul,106.328,3,4,-13.585
new beat,140.001,4,2,-6.669
rock,152.942,4,4,-11.951
german pop,156.414,4,0,-10.685
glam rock,89.483,3,4,-20.678
honky tonk,181.018,4,4,-13.425
ccm,141.982,4,3,-6.564
art rock,117.634,4,9,-9.992
country blues,88.874,1,0,-19.819
los angeles,97.08,4,4,-7.413
dance rock,120.284,4,0,-5.021
honky tonk,112.884,3,0,-13.261
latin jazz,209.581,4,0,-13.739
country blues,104.001,1,2,-19.809
chanson,108.333,4,1,-15.788
r&b,155.757,3,5,-6.585
